Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
e50e6d8a-3afd-4162-b229-4c235cac0776,222383ca-245c-4e2d-8409-ccedefcc63ff,Skaboo - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8b201476-a81e-4d38-afec-b94d0ff5b886,e9e29c84-f852-4a6a-9703-3a57523806d1,Lazzy - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
19b5f27d-898f-4d13-a6f2-d0c5cd6f44cb,ff1881c3-8a96-4c0c-b599-d070f4e4cfc4,Dabfeed - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ec237238-bfb7-457c-a20d-ca473a35955d,df4db55a-57b8-4afc-a7b4-2358d7456367,Oodoo - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
951390fd-950d-46cc-b8b6-6c3eaae101c2,8cc6be39-02de-4554-9f76-cb3a8966759a,Twiyo - Upsell,#N/A,Qualification,100082.0,10.0,2024-10-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
949cf3e9-5c1b-4b81-be49-ed6b28d30871,d53e7f1f-d7df-48ca-9939-ca2903e63dc2,Myworks - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-13,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4f35a268-1dc1-463d-a1de-1e0eb741bba8,37a48864-056a-4181-84b9-1c220a4f6912,Tavu - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
abfa82e4-e35f-4eb5-a7e9-d3fc5ff78df6,99b94241-300a-4332-8571-761e04bb049a,Tazz - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
59ccdc6c-421d-4650-b5f7-5df221832018,437df295-8391-422c-b5fe-73dd46f186f5,Jaxspan - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f09e0ee5-7fa9-4450-9d1b-a8badf578684,43ca5b3d-f8d8-4e40-9b1d-5d415a5d4391,Feedbug - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a8492596-1d60-4639-88d1-bfb93f8d12ab,3f41aa6d-eb89-4e92-95b7-020bbee89017,Skyvu - SOW 1,#N/A,Needs Analysis,58900.0,20.0,2024-11-13,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
90bc45cb-f27e-48ee-ba37-a32ecc43fc3f,ce27869a-03a8-4dc9-90f5-441d03e7d97e,Vipe - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ea30e5a2-07c0-49df-b366-eb6d7ba70c7a,bb30fe42-4973-4beb-96d3-3e0ab265fa51,Topiclounge - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cbff72d9-b2ac-4bf1-afef-f047c6270daf,48fbd67f-9f0b-4da3-a117-56a414e3e5fe,Jabbersphere - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
81c8fce1-d368-423a-a4b0-f8ec97b1061c,f26b90b0-0e0b-4759-b078-dd34ef69e2fc,Oyoba - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b222842e-f700-43ea-8fcb-c2b3f6c32776,d53e7f1f-d7df-48ca-9939-ca2903e63dc2,Myworks - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-10,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
65502882-6afd-4550-892b-086eabe6eb87,ff1881c3-8a96-4c0c-b599-d070f4e4cfc4,Dabfeed - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c2c8df5a-394f-48ba-b5e4-bfc29cba0f56,98fdcff4-bc6e-4035-9427-313addf04b08,Wordtune - Additional Sale,#N/A,Prospecting,34995.0,10.0,2024-06-07,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dbf70bcf-7a7d-4d1b-bf37-5720e07d72e7,92a6efd5-7523-4651-a1da-31ad09d6bd88,Oozz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7d223128-c7b8-4940-b627-9e086f9b6fb0,43363fd6-e1f0-43d3-b4cf-cb13cc97cddd,Fatz - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c91962be-8f66-4a71-91c0-32aa7169d365,8313a611-528f-4b17-91ee-a39a66338c7d,Yozio - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1885f80f-3566-41e0-84c8-015b75e037e7,02fbb698-e655-4f56-8006-d0a1c122ed05,Aivee - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-11-13,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4b313050-70c2-4bbf-9553-7b456b1b627f,1f8e85eb-d58d-48a5-b934-b013131ffe53,Meembee - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e6831b8f-324c-4ab0-b5dc-a7652bf0fcbb,bdf830b1-f7d4-4b49-8b9d-5237f5acc9d6,Plambee - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3633e8a2-9d43-421d-9540-92e256584f6f,8d0d2c49-a193-46cf-967a-e18d931e6bf3,Topdrive - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-10-19,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ce9f885e-0efe-4664-a4c7-ba185824f750,f50ce93e-c709-46b3-9646-d93f10cc9e86,Viva - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6b78bd20-131a-427f-98a3-7db94eaef1f7,8fceeffe-2bdc-494e-b793-1ba8eea80e09,Voonix - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5100a21f-a308-4c1a-a2d8-71c5f98434e3,d42605d3-8c54-4c1e-bd62-0cdca8e6b5e8,Eadel - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
91b91604-a002-4386-ad5a-95d2d515424b,181898d2-4913-4aca-a3e8-2bf2ed62fd15,Thoughtstorm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3494fd48-1a65-410e-962f-0bb1de252aaa,ad957499-2386-4f9b-a5fd-e6bd425b73a3,Meeveo - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3ae141f5-8415-4a7d-a792-704e7be308ba,c35c923f-d9ca-4b84-baf1-0cae0247ead5,Flipbug - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
714ee9a5-4a39-4d87-a873-eaa9fc553dea,4177a886-a835-4c97-b4e0-1b1c42967760,DabZ - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
122381cf-8fcf-4c72-ad2c-be7969342269,f7276ccc-ae0b-4bab-91af-6b353999b47d,Dynabox - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
91821863-b899-4df2-aa8f-0b2ad66dbc97,2c76af4a-bec1-44da-999a-3610507f3429,Podcat - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c31c6a1e-3d3d-4baa-a2f1-4a816e53f974,48fbd67f-9f0b-4da3-a117-56a414e3e5fe,Jabbersphere - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
aee16409-34ab-449e-96cf-762ef8dc8b0a,4a44e24c-8d9d-4a2b-a02b-2217547261bd,Pixoboo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
35147db7-52ee-4470-b274-df51458a154c,15f2efac-4f27-4b5c-a2d0-1c9ab90b9f16,Skimia - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ca512601-e5c9-48db-b8c5-b0c370df2376,73a11015-4b91-4e38-8a95-f4e39357b76d,Fiveclub - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3993c9e7-3c5f-4006-a8bb-b5033375e192,04081f77-3fd2-492c-b97d-70ec1649a5bb,Dazzlesphere - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
800e8318-b2de-446a-94f7-e387ce1f2d68,9a7174e1-7076-4faa-a3e8-fa545ac5de65,Agimba - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9fbaa5f9-bd40-47e1-9da3-f541aad43e4a,d5154e81-89a1-4a3b-a970-4a60245f5132,Browseblabc-Morales Corp. - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d9e795a5-07ad-4393-89ef-fecacf0a56cc,1303adb4-87fc-47ff-93de-6d489aa30988,Eidelr-Ashpool - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2563d75a-6eb0-4aa8-a1dc-fb2ce896941c,8d6761e7-7b1c-4870-9003-a3a781797b57,Kimia - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-26,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b8a6c56b-3e20-4e0f-9f04-be7fa2857462,62f2b56b-1f44-41ba-9f99-01514e74088f,Eamia - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
295596dc-be14-4fa8-9863-05d7e165c14a,659f4efc-9e57-4441-be18-01fb04b8b280,Gabtype - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-05-29,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
18f99486-0481-4861-81b7-93f392b62ae7,a65151f8-8260-4533-ad23-d7dae783abd2,Zoovu - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
40514ebd-13f9-4e9b-af85-013fe8c87772,4b7dd7fe-b214-4232-a232-4152511f42a3,Layo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
69de80d7-10db-405f-8dfe-38c4963798c8,12758ef2-865b-4413-bc4a-03fcf267e91e,Voolith - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-06-26,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d2886a5b-750a-47db-9b18-522609e7cc7f,15f2efac-4f27-4b5c-a2d0-1c9ab90b9f16,Skimia - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b6f4917b-eab1-4d43-8677-ae3dbfae6bf8,175d987e-c994-4755-ade1-843834b6ed5d,Talane - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
389e464e-b664-4713-8cef-e007d679d636,1e05b318-1f15-4c70-a33e-d32f47b5ee72,Kwimbee - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2ad09170-7fcb-49e8-9497-da596b791588,bd9c1c3f-936c-42cb-9924-50711e7a8e70,Yakitrit-Germain Hospital - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cad280af-027e-4795-b59a-0978c658abac,e34ef005-0cd8-4a93-a6bb-0f30f0aa1503,Browsetype - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
38b05976-9aad-4599-960e-efd812d45264,4177a886-a835-4c97-b4e0-1b1c42967760,DabZ - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f900b6d7-93f0-440b-b03b-fe4e9eb05e5e,f56ebb78-427e-422f-8087-0e73656bba06,Babblestorm - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
178bf826-cea6-488d-8914-732477ee8400,99b94241-300a-4332-8571-761e04bb049a,Tazz - Additional Sale,#N/A,Proposal/Price Quote,31495.0,75.0,2024-07-29,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9279fd2b-6a85-4ce2-86cf-8d8b19264ec3,1dd04607-7227-46ae-a213-20bea352a0b8,Edgetag - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d410c510-521c-442b-873d-537fd28347d2,12758ef2-865b-4413-bc4a-03fcf267e91e,Voolith - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-09-10,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
fcd35816-51c0-42c6-a9ed-41035b389ffe,a25e7c5a-d566-4bcc-b900-1523563c50dd,Kazu - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
542bde45-635b-4fb6-bf98-5fcbf1c07fd5,02fbb698-e655-4f56-8006-d0a1c122ed05,Aivee - Initial Sale,#N/A,Prospecting,74395.0,10.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cdb0c34f-c9de-4a42-98ac-3c882e7dc18e,b04e26a7-1cc1-4369-961d-5572b263185b,Eazzy - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
21aac076-e38b-429b-b3a0-4dfc4ba76d19,a65151f8-8260-4533-ad23-d7dae783abd2,Zoovu - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5d60658c-77c4-4a86-93be-ad2bbae6201b,256da401-4ea1-4b19-9a84-0c9903538d5d,Avaveo - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
69a9473f-dd5d-4efc-ad60-6c86fb004eee,8628af2c-bd93-4ee0-bf37-b1ca9f606ac2,Zoomcast - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b38bb19f-f91e-4d73-8840-204e477d8aa3,1e05b318-1f15-4c70-a33e-d32f47b5ee72,Kwimbee - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4d9e51b7-4fad-4aaf-8eac-ada7a09df083,cb7c2d45-b609-457a-bd90-24eb4853dc2f,Realfire - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
01b08cd5-2dc4-4663-8104-014592d96592,35e6cdf2-b98a-4813-805e-b3ea5fa07b70,Edgeclub - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
994f67c3-b7bc-412d-944b-12301c2aeaf6,ad15c101-d872-4de4-82f2-d38e4333b5a4,Tazzy - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8419ac22-a19c-4a0c-b2f2-f34cbd4197ef,659f4efc-9e57-4441-be18-01fb04b8b280,Gabtype - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
02919051-f2f5-4c8a-ae87-08877848cfc4,ee38f8db-7f57-40e6-b9f4-9dc26bcdf63b,Zoombox - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2027706e-d270-449f-a165-57d8ed4e5a81,ce27869a-03a8-4dc9-90f5-441d03e7d97e,Vipe - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0d114f1d-0cd0-4357-895f-702f2057ae20,6aadbb54-a0c9-4223-8fe0-b7ae8297d947,Ooba - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-09-10,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9c2f8fc3-f5f2-4f4f-8ced-ac9f6658c411,9fec2ae2-884c-41ed-b781-466550bbd0b1,Brightdog - Additional Sale,#N/A,Id. Decision Makers,34995.0,60.0,2024-06-30,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
30f601e1-b78c-49dd-833d-9e03d6006f79,8d6761e7-7b1c-4870-9003-a3a781797b57,Kimia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-13,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3afa5d3d-11c7-4ae5-b6ab-b8e2c7798a87,04d3de75-945d-439c-8b37-04783fd2a292,Rhynyx - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
27c20e60-75cf-4af1-8e34-7711465a7868,8313a611-528f-4b17-91ee-a39a66338c7d,Yozio - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-11-13,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
79b55805-a3ea-47ad-909f-d97b967a5088,9fd95f56-37bd-4036-bc0e-e8d5f06cac41,Zazio - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ff49c873-6d36-41d3-bed3-938e791afab7,35e6cdf2-b98a-4813-805e-b3ea5fa07b70,Edgeclub - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-11-12,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
244fd931-b337-4e22-825b-1a43edf6a117,1d517951-1275-4586-b550-b766c77902b3,Meejo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-13,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d015cd88-e891-4289-a3f0-e3ac5e67cd12,057904e0-03c9-4a46-9d35-6541ea266616,Uidoo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5eaec80f-ab07-42de-87b2-647a788d19e5,8fceeffe-2bdc-494e-b793-1ba8eea80e09,Voonix - Additional Sale,#N/A,Qualification,34995.0,10.0,2024-08-20,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dd9e5598-ff99-4f31-b5d8-e431e247e6c8,82349597-86d3-4055-b4de-1f2c1354cafa,Zoonoodle - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-07-29,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0b97ed28-e9a9-41ab-b351-72160cf9b4ad,d53e7f1f-d7df-48ca-9939-ca2903e63dc2,Myworks - Additional Sale,#N/A,Id. Decision Makers,34995.0,60.0,2024-06-30,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7403c8c6-c65f-433e-bb15-5416af920e49,659f4efc-9e57-4441-be18-01fb04b8b280,Gabtype - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b04ea262-41c2-4612-b66c-0a220f05d1f8,f39f8b05-c635-4a0d-907c-14f8ba6a298c,Thoughtworks - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
77656e3e-3fea-4174-9ba1-517ef1932949,56837d40-7123-4702-93a8-8aaacc4ada28,Dynava - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b66d3aa1-e6f2-4023-a13c-5d2b7dc25e28,d42605d3-8c54-4c1e-bd62-0cdca8e6b5e8,Eadel - Additional Sale,#N/A,Negotiation/Review,34995.0,90.0,2024-10-10,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2bb0a96e-56ac-4eeb-9b90-b7674afb74fc,d7f1abdd-4128-49fd-b758-7e5ad079c7d1,Vitz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
bf37ca8a-8885-4530-a559-fd1c77b475dd,1bbbd83a-fd4e-4225-b2ec-428d01092afe,Jabberstorm - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
063fe00c-497e-40e1-be8b-7d29f20a53dc,a40c3716-3bbc-4b3a-8813-3abb46f237eb,salesforce.com - 5000 Widgets,Initial deal for 5000 widgets. We expect follow-on business with a potential upside of 40000 additional widgets over the next 12 months.,Closed Won,500000.0,100.0,2022-01-29,New Business,Closed!,Advertisement,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9516977d-307e-4fb7-a56d-0b5a34cc2c1b,4a865490-9780-46da-93ed-336f020aa95e,Buzzshare - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
